timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779654646.5859585,-49,3.00,20.00,20.00,19.00,19.03,19.03,19.10,20.22,20.22,20.22,20.22,20.40,20.40,20.40,21.38,21.38,21.21,21.10,21.10,20.02,20.00,19.03,19.10,18.44,17.72,16.76,4.47,10.77,10.77,10.77,11.18,12.08,12.08,12.08,13.42,13.42,13.42,13.89,14.76,14.32,14.32,14.32,14.87,14.87,15.52,15.52,16.28,16.12,17.12,17.12,18.11,19.03,19.03
1779654646.6144972,-51,3.00,21.54,21.54,22.47,22.14,22.14,21.84,21.84,21.59,22.56,22.56,22.56,22.56,22.56,23.35,23.54,23.77,22.80,23.09,22.47,21.93,21.02,19.72,19.42,18.44,17.69,4.24,11.40,11.40,12.04,12.81,12.81,13.60,13.60,15.00,15.00,16.40,15.81,16.40,16.40,15.62,16.28,16.97,16.28,17.03,17.80,17.20,18.03,18.87,19.72,20.59,20.12,20.12
1779654646.6432679,-52,3.00,21.63,22.47,21.95,21.95,21.47,21.47,21.93,21.93,21.54,21.54,21.19,22.14,22.47,22.85,22.85,21.93,21.47,21.10,20.25,20.00,19.21,17.69,16.97,15.62,15.81,3.61,10.82,11.66,11.66,13.04,13.04,13.89,14.76,14.76,15.26,15.26,16.12,16.12,16.64,16.64,17.20,17.20,16.40,17.03,17.69,18.38,19.10,18.44,19.21,20.00,20.81,21.63
1779654646.6757095,-53,3.00,26.31,26.31,25.32,24.33,24.52,24.52,24.74,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,24.74,23.54,23.35,22.09,22.02,21.00,19.03,18.11,17.26,16.49,4.12,13.34,13.34,14.32,14.32,15.30,16.49,16.49,17.46,17.46,18.68,18.68,19.65,19.65,19.65,19.42,20.40,20.22,20.10,21.10,21.02,22.00,23.02,23.02,24.08,24.08,24.19
1779654646.7015152,-53,3.00,24.02,23.02,23.00,23.00,22.00,22.00,22.02,22.02,21.10,21.21,22.20,22.20,22.09,22.02,22.02,21.00,21.02,20.10,19.24,18.25,17.46,16.76,15.81,14.32,13.42,3.16,12.04,12.17,12.37,13.34,14.32,15.52,15.81,16.76,17.09,17.09,18.03,18.03,18.97,18.97,18.97,18.97,18.68,18.68,19.42,20.40,20.40,21.21,21.10,22.02,23.00,23.00
1779654646.7371712,-52,3.00,26.40,25.50,25.50,24.60,24.60,24.19,23.32,23.32,23.02,23.60,23.60,23.60,23.60,23.02,23.02,23.32,22.83,22.36,21.93,20.25,19.65,18.44,17.26,17.12,16.03,4.00,18.03,18.97,19.65,19.65,20.40,21.38,22.36,22.20,23.19,23.19,24.19,24.19,24.08,24.19,24.19,23.19,23.35,23.35,24.52,24.74,23.77,24.04,25.30,25.63,26.00,26.00
1779654646.766436,-52,65.07,26.31,26.48,26.48,25.50,24.74,23.09,23.09,23.09,23.41,24.60,24.17,22.14,23.41,23.26,23.26,26.40,23.41,20.62,23.26,23.41,20.10,19.00,20.10,19.03,19.00,5.10,22.20,22.09,22.02,23.00,24.02,25.08,25.18,26.31,26.31,26.48,26.48,26.48,26.48,25.50,25.32,25.32,25.18,25.08,25.02,26.02,26.00,26.02,27.02,27.07,27.17,27.17
1779654646.776855,-52,3.00,23.54,23.77,23.77,22.80,22.56,22.56,21.59,21.84,21.54,21.93,21.02,20.12,21.02,21.02,21.93,21.54,22.14,21.59,20.22,20.10,19.03,18.00,17.00,16.03,15.30,4.12,21.21,21.10,21.02,22.00,23.00,23.09,24.33,24.52,24.52,25.50,25.32,25.32,24.33,23.35,23.19,23.19,23.09,23.02,23.02,24.08,24.02,24.00,24.08,24.19,24.33,24.19
1779654646.7948549,-53,3.00,25.24,24.41,24.41,24.21,23.43,22.67,23.35,23.35,24.08,23.43,23.43,23.43,24.84,24.84,24.84,24.76,24.04,23.35,23.43,22.80,21.63,20.59,20.12,18.38,18.03,4.47,23.77,24.35,24.04,24.04,24.74,25.50,26.31,26.31,26.17,26.17,26.17,26.17,25.18,25.18,24.19,24.33,23.54,23.77,23.77,24.04,24.35,24.70,25.08,25.50,25.06,24.19
1779654646.8232758,-53,3.00,17.26,17.26,17.12,17.03,17.00,17.00,17.03,17.03,17.12,17.12,18.25,18.44,18.25,18.25,19.24,19.10,19.10,19.03,19.00,18.03,17.12,17.26,16.49,15.81,15.23,3.61,16.64,17.20,16.40,17.03,17.03,17.69,17.69,18.38,17.69,17.69,17.69,16.97,16.97,16.28,16.28,16.40,16.40,15.81,16.12,16.12,16.55,16.16,16.16,16.76,16.76,16.49
1779654646.8553238,-53,3.00,22.83,23.32,22.47,22.47,22.20,22.80,23.43,23.43,23.35,24.04,24.76,25.46,26.17,26.17,26.87,26.91,26.91,27.02,25.81,26.08,25.06,24.60,23.77,23.09,22.80,6.08,20.00,20.02,20.10,20.10,20.22,20.22,20.22,20.40,20.40,20.22,20.22,20.22,20.10,20.10,20.02,19.00,19.03,19.03,19.10,19.24,19.42,20.62,21.19,21.54,21.93,21.02
1779654646.883538,-53,3.00,22.80,22.80,22.80,23.09,22.47,22.85,22.85,23.26,24.60,25.06,25.06,25.55,26.42,27.29,27.29,27.73,27.31,27.86,27.51,27.20,25.71,25.32,24.08,24.02,23.02,6.00,18.97,18.38,18.38,18.79,18.79,19.24,19.24,19.24,19.24,19.24,19.24,19.24,18.79,18.38,18.38,18.03,18.68,18.44,18.25,19.10,19.03,20.00,20.00,21.02,21.10,21.21
1779654646.9156587,-53,3.00,18.44,19.21,19.42,19.42,18.87,19.72,19.24,20.12,20.62,20.62,20.62,21.54,21.54,22.47,22.85,23.26,23.26,22.83,23.32,22.20,22.02,21.26,20.52,19.85,19.42,4.47,16.49,16.49,16.28,16.28,16.28,16.12,16.12,16.12,17.12,17.12,17.12,16.28,16.28,16.49,15.52,15.81,15.81,15.23,15.65,16.12,16.64,17.20,17.80,17.03,17.69,17.69
1779654646.9441042,-54,3.00,20.88,21.19,21.54,21.54,21.02,21.47,21.47,21.10,22.47,23.02,23.02,23.60,24.41,24.41,25.24,25.55,25.06,25.94,25.08,24.70,24.04,22.56,22.20,21.10,21.00,5.00,17.46,17.46,17.72,17.72,18.03,18.03,18.38,18.38,18.38,18.38,18.38,18.38,18.03,17.72,17.72,17.46,17.26,17.12,17.03,18.03,18.00,19.03,19.10,20.22,20.40,20.40
1779654646.973204,-54,3.00,24.33,24.19,24.19,24.08,24.02,25.00,25.00,25.02,25.08,26.17,26.17,27.29,27.29,28.28,29.15,29.07,29.02,29.02,28.07,27.29,26.68,25.96,25.30,24.17,23.71,5.39,24.84,21.26,18.44,17.69,18.44,19.21,20.62,19.85,19.85,19.85,20.62,20.52,19.80,20.52,19.85,19.85,20.00,20.25,19.72,20.59,21.02,21.54,22.47,23.09,23.77,22.80
1779654647.0026004,-54,3.00,23.71,24.19,24.19,23.32,23.02,23.60,23.60,24.21,24.08,24.76,24.76,25.50,26.17,26.91,26.91,27.02,27.20,26.63,26.93,25.94,25.08,24.35,22.80,22.36,22.20,5.00,18.03,18.03,18.11,18.11,19.10,19.24,19.24,20.22,20.22,20.22,20.22,20.22,20.10,20.02,20.02,20.00,20.02,20.10,20.22,20.40,20.62,20.88,22.14,22.47,22.85,23.26
1779654647.04214,-53,3.00,23.77,23.77,23.54,23.54,23.35,23.35,23.19,23.09,24.08,24.02,25.02,25.02,26.00,26.02,26.08,26.08,26.31,26.48,25.71,25.00,24.35,23.77,23.71,22.47,21.63,6.40,18.38,17.69,17.69,18.44,18.44,18.44,19.21,19.21,19.21,19.85,19.21,19.85,19.10,19.80,19.10,19.85,19.21,20.00,20.25,20.25,20.59,21.47,21.02,21.93,22.47,22.47
1779654647.062164,-53,3.00,19.00,19.00,20.00,20.02,20.02,20.10,20.10,20.22,20.40,20.40,21.38,21.59,22.36,22.36,22.36,22.20,22.09,22.02,21.02,21.10,21.10,20.40,19.65,18.38,18.79,4.47,13.89,14.42,14.42,13.60,13.60,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.26,15.26,14.76,14.76,15.23,15.23,15.81,15.81,16.49,17.26,17.26,18.25,19.10,19.03
1779654647.0940151,-54,3.00,24.33,24.52,24.52,24.52,24.74,25.00,25.30,25.30,25.63,26.00,26.00,27.31,28.23,28.79,28.79,28.46,28.86,28.64,28.44,27.17,26.02,25.02,25.08,24.33,23.54,6.08,17.46,17.46,17.89,17.89,17.89,18.36,18.36,18.36,19.24,19.24,19.24,18.79,18.79,18.38,18.97,18.97,18.68,19.42,19.24,20.10,20.10,21.02,22.00,22.02,23.09,23.09
1779654647.123826,-54,3.00,24.74,25.00,25.00,25.00,24.35,24.70,25.08,26.00,26.40,26.83,26.83,26.83,27.29,27.73,28.64,29.15,28.79,28.16,27.89,27.46,27.29,26.08,25.00,24.02,23.19,6.00,18.03,17.09,17.46,17.46,17.46,17.46,17.89,18.79,18.38,18.38,18.38,19.31,18.97,18.68,18.68,18.44,19.24,19.10,19.03,20.02,20.00,21.02,22.09,23.19,23.35,23.35
1779654647.1551957,-54,3.00,22.36,22.36,21.93,21.93,22.47,22.47,22.47,22.14,22.80,23.77,23.77,23.77,24.74,25.71,25.96,26.25,25.63,26.00,25.94,24.70,24.41,22.80,22.02,21.93,21.26,5.66,15.65,15.65,15.65,16.55,16.55,16.55,16.55,17.09,16.16,16.55,17.00,17.00,17.49,16.64,16.64,17.20,17.20,17.03,17.69,18.38,18.44,18.44,20.00,20.25,21.10,20.59
1779654647.183033,-54,3.00,22.20,22.36,23.35,23.54,22.80,22.80,23.09,23.41,23.77,23.77,25.08,25.08,26.00,26.00,26.93,27.51,26.93,26.68,26.31,25.18,24.02,24.02,23.09,22.36,21.59,5.39,17.00,17.49,16.64,16.64,16.64,18.03,18.03,18.03,18.03,18.03,17.49,18.36,17.89,17.89,17.46,18.38,18.03,18.68,18.44,19.24,19.10,20.02,21.02,21.00,22.02,22.09
1779654647.2139504,-54,3.00,23.35,23.35,24.04,23.35,23.35,23.43,22.80,23.60,24.41,23.85,25.24,25.24,26.08,26.63,26.63,27.20,27.02,26.91,26.87,25.50,25.00,23.85,23.32,23.26,22.85,6.32,17.03,17.03,18.00,18.00,18.00,18.00,18.00,18.00,18.00,18.00,19.03,19.10,18.11,18.25,18.25,18.44,18.68,18.97,18.38,18.79,19.24,19.72,21.10,21.63,22.20,21.40
1779654647.2487564,-54,3.00,26.83,26.83,26.83,26.42,26.08,26.08,26.63,27.20,27.80,28.43,28.43,29.83,29.83,30.61,31.40,30.81,31.06,30.53,30.41,29.55,28.79,27.20,26.68,25.32,25.18,7.07,19.24,19.42,18.44,18.44,18.44,19.65,19.65,19.65,19.65,19.65,20.40,20.40,20.22,20.10,20.10,20.02,21.00,21.02,21.10,21.21,22.36,22.56,23.77,24.04,24.70,24.70
1779654647.2781963,-53,65.07,23.19,23.09,23.02,23.02,24.00,25.02,24.08,25.02,26.08,25.18,24.33,25.50,27.29,27.29,26.08,27.29,26.31,24.00,26.02,24.33,19.03,19.24,24.70,23.26,13.42,1.41,16.28,16.28,16.28,16.28,17.03,16.40,17.03,17.03,17.03,17.03,17.69,17.69,16.97,17.03,17.03,17.80,18.03,18.36,17.89,18.79,19.31,19.92,20.88,21.59,21.59,21.38
1779654647.2861254,-54,65.07,24.41,24.41,24.21,24.08,24.76,24.76,24.04,24.76,25.61,24.41,23.02,25.00,27.02,27.66,28.32,27.59,24.84,23.60,21.93,19.21,21.47,26.57,30.59,29.43,27.17,7.00,17.12,18.25,17.26,18.25,18.25,18.25,18.25,18.25,18.25,19.24,19.24,19.10,19.03,19.00,19.00,19.03,19.10,19.24,19.42,19.65,19.92,20.25,21.54,22.36,22.83,23.32
1779654647.2934065,-53,65.07,23.35,23.54,23.09,22.47,22.85,23.71,22.47,23.85,26.63,26.40,23.35,24.08,25.46,24.76,22.67,26.25,30.61,31.62,31.62,32.20,28.18,23.77,21.59,24.19,25.18,5.39,17.46,17.46,17.46,17.46,17.89,17.89,18.36,18.36,18.87,18.03,18.60,19.21,19.10,18.38,18.44,17.80,18.03,18.36,18.38,18.97,19.65,20.22,21.21,21.10,22.00,22.02
1779654647.3064907,-53,3.00,21.93,22.36,22.36,21.47,21.95,22.47,21.63,22.20,22.20,22.80,23.43,23.43,24.84,24.84,25.00,25.81,26.08,25.55,24.60,24.17,23.41,21.84,21.38,21.10,20.02,5.00,15.30,15.52,15.52,15.52,15.52,16.49,16.76,16.76,16.76,16.76,16.76,16.49,17.26,17.26,16.12,17.03,17.03,17.00,18.03,18.11,18.25,19.65,19.65,19.92,21.19,21.19
1779654647.3369796,-54,3.00,25.02,25.00,25.02,25.02,25.08,25.18,25.32,25.32,25.50,26.48,26.68,26.68,27.66,27.66,28.64,29.43,29.27,28.16,28.02,28.02,27.07,26.31,24.52,24.04,23.41,6.71,17.03,17.69,17.69,17.69,17.69,17.69,17.69,18.44,18.44,19.10,18.44,19.21,18.60,19.42,18.87,19.72,19.24,19.70,20.25,19.92,20.62,21.59,22.36,23.35,23.19,23.09
1779654647.3671796,-54,3.00,24.60,25.06,25.06,24.70,24.70,24.41,25.00,25.61,26.25,26.25,26.91,26.91,27.66,28.32,28.43,29.21,28.60,28.84,27.78,26.83,26.00,25.30,23.77,23.35,23.19,5.10,17.12,17.26,16.28,17.26,17.46,17.46,17.46,18.44,18.44,18.44,18.44,18.25,19.10,18.11,18.03,19.00,19.03,19.10,19.24,19.42,20.62,20.88,22.14,22.47,23.77,23.26
1779654647.3954787,-54,3.00,21.10,22.02,22.02,22.02,22.00,22.02,22.09,22.09,23.19,23.35,23.35,23.35,24.33,25.32,25.18,26.08,26.02,25.00,25.08,24.19,23.54,22.80,21.19,20.62,20.12,4.47,14.21,14.14,14.14,14.14,14.14,14.87,15.56,15.56,15.56,16.28,16.28,16.28,16.40,16.40,15.81,15.81,15.26,15.65,17.46,17.09,17.72,18.68,19.42,20.40,20.22,20.22
1779654647.4256644,-54,3.00,24.70,25.24,24.41,24.41,24.21,24.84,24.84,24.76,25.46,25.46,26.17,26.17,27.59,27.59,28.28,28.32,28.43,27.80,27.46,27.29,26.40,24.70,24.04,23.54,22.36,5.00,19.03,18.03,17.12,16.28,15.13,16.12,17.12,18.25,19.42,19.42,19.24,19.10,19.00,18.00,19.00,20.02,19.10,18.25,18.68,18.97,20.25,21.54,21.93,22.36,22.83,22.83
1779654647.4550614,-54,3.00,25.08,25.08,25.08,25.02,25.00,25.02,25.08,25.08,25.18,26.17,27.29,27.29,28.28,28.28,29.27,29.15,29.02,29.00,29.02,28.16,27.29,25.71,25.00,24.70,24.17,6.71,17.69,17.69,17.69,18.38,18.38,18.38,18.38,18.38,18.38,18.38,19.10,19.10,19.85,19.21,19.21,19.42,19.72,20.12,19.70,20.62,21.19,21.84,22.80,23.54,23.35,23.35
1779654647.4857514,-54,3.00,25.46,26.17,25.50,26.25,25.61,25.81,25.81,25.24,26.08,26.93,27.78,27.78,28.65,28.65,29.15,28.84,29.41,29.21,28.43,28.32,26.87,26.25,25.00,23.32,22.83,5.83,17.12,17.03,18.03,18.11,18.25,19.24,19.10,18.11,19.10,19.10,19.10,19.10,19.24,19.42,19.65,19.65,19.92,20.25,19.70,20.59,21.10,21.63,23.02,23.60,24.21,23.43
1779654647.5136151,-54,3.00,23.32,24.19,23.71,24.60,24.17,24.70,24.35,24.35,25.00,25.00,25.96,25.96,26.93,26.93,28.16,28.46,28.79,28.23,27.73,26.42,25.24,24.21,24.08,23.35,22.67,5.00,15.81,15.52,15.52,15.52,16.49,16.49,16.49,17.46,17.72,17.72,17.72,17.72,18.03,17.46,17.89,18.36,17.49,18.60,19.21,19.10,19.80,20.52,21.26,22.02,22.20,23.02
1779654647.5565388,-53,3.00,21.02,20.12,20.59,20.59,20.59,21.10,21.63,20.81,21.40,22.02,22.02,22.02,23.43,23.43,24.21,24.41,23.85,24.19,23.71,23.26,22.47,21.19,20.62,20.22,20.10,5.10,14.32,14.32,14.32,14.32,14.56,14.56,15.52,15.52,15.52,15.52,15.30,15.30,15.13,16.12,16.03,16.03,16.00,16.03,17.12,17.12,17.26,17.46,18.68,18.97,19.31,19.31
1779654647.5725527,-54,3.00,21.00,22.00,22.02,22.09,22.20,22.36,22.36,22.56,22.56,23.77,23.77,23.77,24.74,24.74,25.71,25.50,25.32,25.18,25.08,24.00,23.09,22.20,22.56,20.88,20.25,4.47,15.00,15.00,14.21,14.21,14.87,15.62,15.62,15.62,15.62,15.62,16.40,16.40,15.81,16.64,16.12,16.12,16.55,16.16,16.76,17.72,18.44,18.25,19.24,20.10,20.10,21.02
1779654647.6036208,-54,3.00,22.47,23.32,22.83,22.83,22.36,22.36,22.85,22.47,23.41,23.41,24.35,24.35,24.35,25.63,25.63,26.40,26.83,26.42,25.55,24.41,23.43,23.35,21.93,21.40,20.81,5.83,15.23,15.23,14.87,14.87,15.81,16.16,17.09,17.09,17.09,17.09,17.46,17.46,17.89,17.00,17.00,17.49,18.03,17.80,17.80,18.44,18.38,19.10,19.85,20.62,20.81,21.63
1779654647.63537,-53,3.00,22.09,23.09,23.02,23.02,23.00,23.00,23.02,23.09,23.19,23.35,24.33,24.33,25.32,25.32,26.17,26.08,26.02,26.00,25.08,25.32,24.52,22.80,22.14,21.54,21.47,4.47,15.00,14.21,15.62,15.62,15.62,14.87,15.56,16.28,16.28,17.03,17.03,17.03,16.40,17.20,16.64,17.49,17.00,17.00,17.46,18.38,18.03,18.68,19.65,20.62,21.38,21.21
1779654647.6648793,-53,3.00,26.48,26.48,25.50,25.71,25.96,26.25,26.25,25.63,26.93,27.31,27.31,27.73,28.64,28.64,29.15,30.08,29.73,29.12,28.86,28.44,27.17,26.08,26.00,25.08,24.33,6.08,18.79,17.89,17.89,18.36,18.36,18.36,19.24,19.24,19.24,20.12,20.12,20.12,20.62,20.25,20.25,19.92,19.65,20.40,21.21,21.21,22.09,22.02,23.00,24.02,25.08,25.18
1779654647.6958947,-54,3.00,25.08,25.08,25.02,25.02,25.00,25.00,25.02,26.08,26.17,26.31,26.31,27.46,28.28,28.28,29.15,29.07,30.02,29.02,29.07,28.28,26.68,25.96,25.30,24.17,24.60,5.83,17.03,17.03,17.69,16.97,16.97,17.69,18.38,18.38,18.38,18.38,18.44,19.21,19.21,18.60,19.42,18.87,19.72,19.24,20.62,20.25,21.19,20.88,22.56,22.36,23.35,24.19
1779654647.7245555,-53,3.00,23.35,23.35,22.63,22.63,22.67,22.67,22.80,23.60,23.60,24.41,24.41,25.24,25.24,25.24,25.81,26.40,26.25,25.50,25.46,25.50,24.21,23.85,22.83,21.93,21.54,5.10,16.03,15.03,16.03,16.03,16.03,16.00,16.03,17.03,17.03,17.03,17.12,17.12,17.26,17.26,17.46,17.46,17.72,18.03,18.38,18.79,19.24,19.72,20.25,20.81,21.40,21.40
1779654647.756125,-54,3.00,25.08,25.50,25.50,25.50,25.50,24.60,24.19,26.08,25.81,25.61,26.40,27.02,27.80,28.60,28.60,28.84,28.30,28.65,27.73,28.23,26.57,25.96,24.52,24.19,24.08,6.00,16.76,17.72,17.72,17.72,18.03,18.03,18.68,18.68,18.68,18.68,18.68,19.65,19.42,19.24,19.24,19.24,19.10,20.00,20.10,19.24,21.59,22.80,21.84,22.80,25.00,24.04
1779654647.7637894,-53,3.00,23.60,23.02,23.02,23.02,21.63,22.47,23.32,24.19,24.17,24.70,24.70,24.70,25.08,26.00,26.40,26.83,25.55,25.24,25.61,25.50,24.76,24.76,22.67,21.40,21.10,5.00,14.87,14.56,14.56,14.56,14.56,14.56,15.30,15.30,16.49,16.76,16.76,16.16,16.55,16.55,16.55,17.00,17.00,17.49,17.20,18.03,18.60,19.85,21.21,21.26,21.26,21.26
1779654647.7831872,-53,3.00,20.02,20.02,20.00,20.00,20.02,20.10,20.22,20.22,21.38,21.38,21.38,21.38,22.56,22.36,23.35,23.35,24.19,24.02,23.00,22.02,22.20,21.38,19.65,18.97,20.25,4.47,12.73,13.45,13.45,13.45,14.14,14.87,14.87,14.87,14.87,15.56,15.56,15.56,15.62,15.00,15.00,15.81,15.26,15.65,16.55,16.16,16.76,17.72,17.46,18.44,19.24,19.10
1779654647.8137503,-54,3.00,24.76,24.76,25.46,24.76,24.76,24.84,25.61,25.00,25.81,26.63,26.63,27.46,27.46,28.30,28.84,28.60,29.21,29.07,29.00,28.32,27.02,26.63,25.55,24.60,24.17,6.32,17.00,17.00,17.00,17.03,17.03,18.03,18.03,18.00,18.00,19.00,19.03,19.03,19.10,18.11,18.25,19.42,19.65,19.92,19.31,19.70,21.02,21.47,22.47,23.02,23.60,23.60
1779654647.846234,-54,3.00,26.00,26.02,26.08,26.08,26.17,26.31,26.48,26.48,26.68,26.93,27.89,27.89,29.12,29.12,29.83,29.61,29.43,29.27,29.07,28.00,28.02,27.17,25.32,24.74,24.04,6.32,17.20,17.80,17.80,17.80,17.80,17.80,18.44,19.21,19.21,18.60,19.42,19.42,20.25,19.72,20.59,20.12,20.62,20.25,20.88,21.84,21.59,22.36,23.19,24.08,25.08,25.02
1779654647.8758638,-54,3.00,22.67,23.43,23.43,22.80,23.60,23.02,23.85,24.19,24.19,25.06,24.60,25.50,25.94,25.94,26.42,26.93,27.46,27.20,27.02,25.50,25.46,24.08,23.43,23.02,21.95,5.83,15.30,15.30,15.13,16.12,16.12,16.12,16.12,17.12,17.12,17.26,17.26,17.46,17.46,17.72,18.03,17.09,17.46,17.89,18.36,18.87,19.42,20.00,20.62,21.26,21.93,22.63
1779654647.9069643,-53,3.00,26.40,27.02,27.02,26.25,26.91,26.17,26.87,27.59,26.91,27.66,27.66,28.43,29.07,29.83,29.73,30.41,30.41,29.73,29.21,29.41,28.30,27.29,26.40,25.63,25.00,6.32,18.00,18.00,18.00,18.00,18.00,18.00,19.03,19.03,19.03,20.00,20.00,20.02,20.02,20.10,20.22,20.40,20.40,20.88,21.19,21.54,21.93,23.26,23.71,25.06,25.55,24.70
1779654647.9339507,-53,3.00,22.83,23.26,23.26,23.26,22.85,22.47,23.41,24.04,24.04,25.00,25.00,25.96,25.96,27.20,27.20,27.51,26.93,27.31,25.94,25.55,24.41,24.21,23.35,21.93,22.02,5.66,14.32,14.32,14.32,15.65,15.65,15.65,15.23,15.65,15.65,16.55,16.55,17.00,16.64,16.64,17.20,17.20,17.03,17.69,18.38,17.69,18.44,19.21,20.00,21.63,22.47,21.95
1779654647.965329,-53,3.00,24.76,24.76,25.46,25.46,25.50,25.61,25.61,25.81,25.81,26.63,26.63,27.46,27.46,28.84,29.41,28.60,29.21,29.07,28.28,27.59,27.02,25.24,25.06,24.17,23.77,5.39,16.03,16.03,16.00,16.00,16.00,17.00,18.00,18.00,18.03,18.03,18.03,18.03,18.11,18.25,18.44,18.68,18.68,19.31,19.70,20.12,20.59,21.10,22.47,23.02,23.60,23.43
1779654647.9946842,-54,3.00,26.00,26.40,26.40,26.40,25.94,26.93,26.63,27.20,28.43,29.07,29.73,29.07,29.83,29.83,31.40,30.81,28.02,28.30,31.91,33.62,30.87,29.15,29.12,26.31,24.00,5.00,16.16,16.55,16.55,16.55,16.55,16.55,17.46,17.46,18.38,18.03,18.03,18.97,18.68,18.44,18.25,19.24,19.10,20.02,20.02,20.10,20.22,21.38,22.36,23.54,24.04,24.35
1779654648.0259836,-53,3.00,22.67,23.43,23.43,23.43,23.60,23.02,23.85,23.32,24.19,24.60,24.60,25.50,25.94,25.94,26.42,26.93,26.63,25.81,25.61,25.50,24.76,24.08,22.80,22.47,21.95,4.47,14.04,14.04,14.04,14.04,15.03,15.03,16.03,16.03,16.03,16.12,17.12,16.12,16.28,16.49,16.76,16.76,17.09,17.46,17.89,18.36,18.87,20.00,20.00,21.26,21.93,21.93
1779654648.0634627,-53,3.00,23.85,23.02,23.60,23.60,22.80,23.43,24.08,23.35,24.04,24.08,25.50,25.50,25.50,26.91,26.87,26.87,26.91,27.02,25.81,26.08,25.06,23.26,22.85,23.09,22.56,5.10,14.14,14.14,14.14,14.14,15.13,16.28,16.28,16.12,16.12,17.12,17.12,17.03,17.00,17.00,17.03,17.03,17.12,17.26,18.44,18.68,18.97,19.31,20.62,21.47,21.95,21.95
1779654648.0870311,-53,3.00,24.74,24.52,24.52,24.52,24.33,25.18,25.18,25.08,25.02,26.02,26.00,26.00,27.00,27.00,28.02,28.07,28.16,28.28,27.66,26.93,25.30,24.70,24.17,23.32,23.02,6.40,15.62,15.62,15.62,15.62,16.40,16.40,16.40,16.40,17.03,17.80,17.69,17.69,18.38,17.69,18.44,18.44,18.60,19.42,19.72,19.72,20.12,21.02,21.54,22.47,23.09,23.09
1779654648.1159406,-53,3.00,26.17,25.50,26.25,26.25,25.61,26.40,26.63,26.93,27.78,27.29,28.18,28.18,29.53,30.02,30.53,30.23,30.81,30.00,29.83,29.00,28.32,27.02,25.81,25.24,25.06,5.83,15.13,15.03,15.03,16.03,16.03,17.03,17.03,17.03,17.12,17.12,18.25,18.25,18.44,18.68,18.68,18.97,19.31,18.79,19.24,20.59,21.10,22.20,22.80,23.43,24.08,24.76
1779654648.1454763,-53,3.00,23.77,24.74,24.74,24.52,24.33,24.19,24.19,25.08,26.02,26.02,26.00,27.00,27.00,28.02,28.02,28.07,28.16,27.29,27.66,26.93,25.30,24.70,24.17,23.32,22.20,5.83,14.42,14.42,14.42,14.42,15.00,15.81,15.81,15.81,16.40,16.40,16.40,17.03,17.69,16.97,17.69,17.69,17.80,18.60,18.87,19.72,20.12,21.02,21.93,22.47,23.41,23.41
1779654648.1797276,-53,3.00,25.50,25.32,25.32,25.18,25.08,25.08,25.02,25.00,25.00,25.02,26.02,26.08,27.07,28.02,28.02,28.00,28.02,28.07,27.17,27.46,26.68,25.30,24.70,24.17,23.71,5.83,14.87,15.62,15.62,15.62,15.62,16.40,16.40,16.40,17.03,17.03,17.69,17.69,17.69,18.38,17.69,18.44,18.60,18.87,19.72,20.12,20.62,20.62,21.54,22.14,22.80,22.56
1779654648.202977,-53,3.00,23.19,24.08,24.08,24.02,23.00,23.00,24.02,24.02,25.08,25.08,25.18,25.18,25.18,26.17,27.07,27.02,27.00,27.02,27.07,26.31,25.50,24.04,23.41,23.26,22.83,5.00,14.14,14.14,14.87,14.87,14.87,16.28,16.28,16.28,16.97,16.97,16.97,17.69,17.03,16.40,17.20,18.03,17.49,17.89,18.79,18.38,18.97,19.92,21.84,21.59,22.36,22.20
1779654648.2348886,-53,3.00,26.25,26.25,26.57,26.57,26.00,26.40,26.40,26.83,26.42,27.78,27.78,27.78,28.65,30.02,30.41,30.41,30.46,30.08,29.41,28.86,27.46,26.17,26.08,25.00,25.08,6.08,16.16,16.16,16.16,16.16,16.16,17.46,17.46,17.46,17.09,18.03,18.38,18.97,18.68,18.44,19.42,19.24,19.24,20.02,20.00,21.02,21.10,22.20,23.19,23.35,24.52,24.74
1779654648.2705395,-53,3.00,24.04,24.76,24.76,24.08,24.84,25.00,24.41,25.24,25.55,25.55,26.42,26.93,27.78,27.78,28.30,28.84,28.02,27.80,27.66,26.87,25.50,24.84,24.41,23.32,22.83,5.83,14.04,14.14,15.03,15.03,15.03,15.03,16.12,16.12,16.12,16.12,17.12,17.26,17.26,17.46,17.72,17.72,18.03,18.79,19.24,19.24,20.25,20.81,21.40,22.80,22.67,22.67
