timestamp,rssi,sub_1,sub_2,sub_3,sub_4,sub_5,sub_6,sub_7,sub_8,sub_9,sub_10,sub_11,sub_12,sub_13,sub_14,sub_15,sub_16,sub_17,sub_18,sub_19,sub_20,sub_21,sub_22,sub_23,sub_24,sub_25,sub_26,sub_27,sub_28,sub_29,sub_30,sub_31,sub_32,sub_33,sub_34,sub_35,sub_36,sub_37,sub_38,sub_39,sub_40,sub_41,sub_42,sub_43,sub_44,sub_45,sub_46,sub_47,sub_48,sub_49,sub_50,sub_51,sub_52
1779652527.5092757,-53,3.00,11.18,11.70,12.37,12.04,13.00,13.15,14.32,14.87,16.16,17.89,18.36,20.25,21.63,23.02,25.00,25.81,26.63,27.46,28.30,29.15,28.65,29.07,29.55,30.08,30.36,8.25,27.07,27.17,27.17,27.29,27.46,26.68,26.93,25.96,25.96,25.30,24.35,23.09,21.84,20.62,19.42,19.24,18.11,17.00,16.03,15.13,15.30,14.56,13.93,13.42,12.53,12.21
1779652527.5135088,-53,3.00,10.00,10.30,10.77,11.40,11.05,13.00,13.04,14.32,15.81,17.09,18.38,19.70,21.02,22.36,23.71,25.06,25.50,26.40,27.31,27.86,28.46,29.41,29.12,29.61,29.27,7.07,25.96,25.00,25.30,25.63,26.00,25.50,25.06,25.06,25.06,25.06,22.83,21.47,21.02,19.70,18.79,17.46,17.09,15.52,14.32,14.14,13.04,13.04,13.15,12.37,10.77,10.30
1779652527.5262146,-52,3.00,12.65,13.34,14.14,15.03,15.03,16.12,16.28,17.72,19.31,19.70,21.02,22.36,23.71,24.70,26.93,27.78,29.07,29.07,29.97,31.38,30.68,31.32,32.02,31.78,32.39,8.25,24.74,24.52,24.19,24.08,24.02,24.00,24.00,24.02,23.02,23.02,22.02,21.02,20.00,19.00,18.03,17.12,16.28,15.52,15.52,14.87,14.32,13.89,13.60,13.45,12.73,12.81
1779652527.5567014,-52,3.00,15.26,15.00,15.62,15.56,15.62,15.81,16.12,17.46,18.03,18.68,20.62,21.38,22.20,23.19,25.18,26.17,27.29,27.46,28.64,28.86,28.16,28.46,28.79,29.15,29.97,8.06,28.44,27.66,27.89,27.20,27.51,27.86,27.73,28.18,27.29,25.94,25.94,25.06,24.60,23.26,21.93,21.54,20.25,19.92,18.44,18.25,18.11,17.03,17.00,17.12,16.28,16.49
1779652527.587339,-52,3.00,12.00,11.18,11.18,10.44,11.18,10.82,10.63,11.31,12.21,12.53,13.42,13.93,14.87,15.81,16.76,18.03,18.97,18.97,19.31,19.31,19.70,20.12,20.59,21.10,20.25,5.83,28.79,27.31,26.40,27.29,27.78,27.46,27.20,27.02,27.02,26.25,25.50,24.76,24.08,22.67,22.02,20.62,20.00,18.60,18.87,18.36,17.00,16.55,16.16,15.81,15.52,14.32
1779652527.6154768,-53,3.00,9.90,8.60,8.06,7.28,6.08,6.08,6.32,7.21,7.07,8.60,8.94,10.77,11.70,12.65,14.56,15.52,16.76,17.72,17.72,18.97,18.97,19.31,20.25,20.62,21.02,5.39,31.32,31.05,30.81,30.59,31.40,31.14,31.06,31.02,31.02,30.02,29.02,28.02,27.02,26.08,24.08,23.09,22.20,21.38,20.62,19.65,18.97,18.03,17.46,15.65,15.26,14.42
1779652527.6464076,-54,3.00,8.06,6.08,4.47,2.83,2.00,2.83,3.61,6.32,7.28,9.06,10.05,12.04,14.04,16.00,18.00,19.00,21.00,22.02,23.02,24.08,24.19,25.32,25.32,26.48,26.68,6.08,35.47,35.34,34.89,35.36,34.48,34.99,35.51,34.67,34.67,33.29,31.91,31.38,30.02,28.65,27.29,25.50,24.17,23.41,22.14,20.88,19.65,18.44,17.26,16.12,15.03,13.04
1779652527.6745424,-53,3.00,9.90,8.60,6.71,6.32,6.00,6.32,6.40,7.07,8.06,9.49,10.44,12.17,13.15,15.03,17.03,18.03,20.10,21.10,21.10,22.20,22.36,23.54,23.54,24.74,25.00,6.32,33.24,33.96,33.73,33.54,34.37,34.23,35.13,34.06,33.02,33.02,32.02,31.02,30.07,28.07,27.07,26.17,24.33,23.54,22.56,21.59,19.92,19.31,18.38,17.89,16.12,15.26
1779652527.7301366,-51,3.00,19.24,18.03,17.20,15.62,14.87,15.00,13.89,13.93,14.56,14.14,15.03,16.00,16.03,17.12,18.25,19.42,20.40,21.59,21.59,22.36,22.20,23.09,23.02,24.00,24.02,6.08,37.00,37.36,37.11,37.66,38.47,38.21,38.12,38.05,38.00,37.01,37.05,35.13,34.06,33.06,31.02,30.00,29.02,28.07,28.16,27.29,26.48,25.50,25.71,24.74,23.09,22.14
1779652527.733476,-50,3.00,17.49,16.64,15.81,14.21,14.14,14.21,13.60,13.89,13.42,13.93,13.60,13.34,14.14,15.03,15.03,16.00,16.00,16.03,18.00,18.00,18.00,17.03,17.03,17.12,17.46,4.12,28.18,28.46,28.64,29.43,29.27,29.15,29.07,28.02,28.02,28.00,28.00,27.00,26.00,25.00,24.00,24.02,23.02,22.09,22.20,21.38,21.38,20.62,20.88,20.25,19.70,19.70
1779652527.7648144,-50,3.00,17.12,17.03,16.03,15.00,14.00,13.04,13.15,12.37,11.70,12.08,11.18,11.66,10.82,11.40,12.04,12.04,12.04,12.04,12.04,12.73,12.73,12.04,12.04,12.04,12.04,2.83,25.02,25.08,24.19,24.33,25.50,25.96,26.25,26.00,26.00,26.40,25.50,24.60,24.17,23.26,23.26,21.93,21.93,21.54,21.19,21.19,20.88,20.88,20.62,20.62,20.40,19.42
1779652527.7962399,-51,3.00,19.24,18.79,17.46,17.46,15.81,14.56,13.60,13.34,13.15,13.04,12.00,12.04,11.05,11.18,11.18,11.40,10.44,10.44,10.77,10.77,10.77,10.77,10.77,10.77,10.77,3.16,25.63,26.00,26.40,28.18,28.65,28.84,29.41,28.60,29.21,29.07,28.32,27.59,27.59,26.91,25.50,25.50,24.84,24.21,23.60,24.41,23.85,23.32,23.32,23.32,23.32,21.95
1779652527.8242424,-53,3.00,16.76,15.81,13.93,12.53,11.66,10.00,9.22,8.60,7.62,7.28,8.00,8.06,8.25,8.94,9.43,10.82,11.40,12.81,13.45,13.45,14.21,14.87,15.62,16.40,16.40,5.00,35.51,36.22,36.12,36.06,37.00,37.05,37.12,37.22,36.35,35.51,35.51,34.71,33.54,31.40,30.27,29.27,28.16,27.02,27.00,26.00,25.02,25.08,24.08,23.19,22.36,21.38
1779652527.8559468,-54,3.00,14.56,13.93,12.08,10.30,9.22,8.49,8.60,7.62,8.25,8.00,8.25,9.49,9.85,11.18,11.66,12.81,13.60,15.00,15.62,16.40,16.40,17.20,18.03,18.87,19.24,5.39,35.00,35.01,35.13,35.23,35.36,35.69,35.90,35.17,34.21,33.24,33.53,32.28,31.32,30.08,28.86,27.66,26.48,25.32,25.18,24.08,23.02,23.00,22.02,21.02,20.10,19.24
1779652527.8883927,-54,3.00,14.21,13.45,12.04,10.63,9.22,8.60,8.06,6.71,6.08,5.00,5.10,4.47,4.47,4.24,4.47,5.39,6.32,7.07,8.06,8.06,9.06,9.06,10.20,11.18,11.18,3.16,27.46,27.78,27.29,27.73,28.23,28.79,28.46,28.46,27.20,27.20,27.20,25.96,25.00,25.00,24.35,23.41,21.54,20.62,21.02,20.59,20.59,20.25,19.42,18.60,18.60,17.80
1779652527.9190505,-57,3.00,13.00,12.00,10.00,9.00,7.00,5.00,4.00,3.00,2.00,1.00,1.00,2.24,3.61,4.47,5.39,6.71,7.62,8.54,9.49,10.44,11.18,12.37,12.17,13.15,13.04,3.00,28.46,28.79,29.15,30.08,29.55,29.97,30.41,30.41,29.53,29.07,28.18,27.73,26.40,26.00,25.08,23.77,23.09,22.80,21.59,21.59,20.40,20.22,19.10,19.10,18.03,17.03
1779652527.9508445,-58,3.00,4.24,3.16,3.16,2.83,5.00,6.71,7.62,9.85,10.77,12.08,14.32,15.65,17.00,19.24,20.12,22.36,23.26,24.17,25.08,26.00,26.93,26.93,27.51,28.46,28.16,7.28,31.14,30.41,31.11,31.11,31.83,31.14,31.89,31.14,30.48,29.73,28.32,27.59,26.87,24.76,23.35,22.67,21.40,20.00,18.87,17.49,16.12,15.65,14.32,13.00,11.18,9.85
1779652527.975513,-55,3.00,9.06,8.54,8.06,8.60,9.22,9.43,10.30,11.70,12.37,13.15,15.13,16.03,17.00,19.00,20.00,21.00,22.02,23.02,24.00,24.02,24.08,24.19,25.32,25.50,25.71,7.28,28.43,28.60,28.02,28.30,28.30,28.65,28.18,28.18,27.73,27.31,26.40,25.08,23.26,22.36,21.47,20.59,19.42,18.60,17.03,16.28,16.28,15.62,13.60,12.21,11.66,11.18
1779652528.0054317,-54,3.00,15.30,14.14,13.04,12.00,11.05,10.44,9.85,9.43,9.22,9.90,10.82,11.66,12.08,13.00,13.93,14.87,15.81,16.76,17.72,18.03,18.03,18.38,18.79,19.72,20.25,4.47,31.78,31.30,32.25,31.91,32.45,32.80,32.65,33.30,32.56,31.83,30.41,29.73,28.32,27.59,26.17,24.76,24.08,24.21,23.60,23.02,21.63,21.10,20.59,20.59,18.79,17.09
1779652528.0361855,-56,3.00,15.23,14.87,13.34,12.17,11.00,11.05,10.44,9.85,9.43,10.63,12.04,12.21,13.04,13.89,15.23,16.55,17.46,17.46,17.89,18.79,19.24,19.24,19.72,20.25,20.81,5.00,35.61,35.47,35.38,35.36,35.38,36.24,36.40,35.23,34.67,33.29,33.29,31.91,31.06,29.68,28.84,28.02,26.40,25.61,25.50,24.76,23.35,21.93,22.02,21.40,20.81,19.42
1779652528.0646484,-53,3.00,13.34,12.65,11.70,10.77,10.30,9.22,8.49,7.81,7.21,7.28,7.28,8.06,8.00,8.06,9.22,10.20,10.44,11.40,11.40,12.37,12.37,12.37,13.34,13.34,13.15,3.00,27.29,27.17,27.07,27.00,28.02,28.07,28.16,28.28,27.46,27.46,26.48,26.48,25.50,24.52,23.35,23.35,22.20,21.10,21.02,20.00,20.00,19.03,19.03,18.11,17.12,16.12
1779652528.0959191,-54,3.00,12.17,10.20,8.25,7.62,5.83,5.00,3.61,4.12,4.00,4.47,5.00,6.40,7.21,8.06,9.85,10.77,12.08,13.00,13.42,14.32,15.23,15.65,16.12,17.49,17.49,4.47,30.02,30.07,30.15,30.27,30.41,30.81,32.02,31.05,30.08,29.12,29.41,29.12,28.16,26.93,25.71,24.74,24.52,23.35,22.20,21.10,21.10,20.02,19.00,19.03,17.03,16.12
1779652528.124101,-54,3.00,12.08,10.30,10.00,8.49,8.60,7.62,7.28,8.00,9.06,9.49,9.85,10.30,11.66,13.60,14.21,15.62,16.40,17.80,17.80,18.60,18.60,19.42,19.72,20.59,20.12,5.00,29.43,28.16,29.15,29.02,30.02,30.02,31.06,31.06,31.14,30.27,29.43,28.44,27.29,25.32,24.19,24.19,23.09,23.09,22.00,21.00,20.02,19.10,19.10,17.26,16.28,15.52
1779652528.1564965,-52,3.00,20.10,19.24,18.44,17.72,17.09,16.55,17.00,16.64,16.40,16.97,17.69,18.44,19.21,19.42,19.42,20.81,20.81,20.81,20.81,21.40,22.02,21.26,21.93,21.21,21.93,5.66,32.00,32.02,32.14,32.25,33.54,32.98,33.53,33.84,33.24,32.31,32.70,31.78,30.46,29.55,28.23,26.93,26.57,26.25,25.96,24.74,24.52,24.33,24.19,24.19,23.09,22.02
1779652528.1853852,-50,3.00,23.60,22.80,21.26,20.52,19.80,19.10,18.44,18.60,18.03,18.36,17.89,17.89,18.38,18.03,18.03,18.97,18.97,18.03,18.03,18.03,17.46,17.89,17.89,17.00,17.00,3.61,30.00,30.23,30.53,30.89,31.30,31.78,31.95,31.62,32.28,32.02,31.05,30.81,29.83,28.86,27.89,28.16,27.20,26.57,25.63,26.00,26.00,25.50,25.94,25.06,25.55,24.70
1779652528.2143903,-50,3.00,23.77,22.85,21.02,20.12,18.36,18.03,17.20,17.80,17.69,16.28,15.62,15.62,15.00,15.81,15.26,15.26,15.26,15.26,13.89,13.89,13.89,13.04,13.04,13.04,12.21,2.24,30.89,29.97,30.46,31.02,31.62,32.02,32.76,33.38,33.24,33.24,32.14,32.14,31.14,30.15,29.15,29.15,28.28,27.46,26.48,26.48,26.68,26.93,27.20,27.20,26.57,25.63
1779652528.2484422,-52,3.00,22.85,21.54,20.25,18.97,17.72,16.49,15.30,14.04,14.00,13.04,12.17,11.18,11.40,11.70,9.85,8.94,10.30,10.30,7.81,5.66,6.40,7.81,7.81,7.07,8.49,1.41,34.48,33.84,34.54,34.93,35.78,36.24,36.36,36.89,36.62,36.40,35.61,34.83,34.83,33.42,32.80,31.40,30.81,30.23,29.68,29.15,28.65,28.18,29.07,28.18,27.73,26.40
1779652528.2794776,-54,3.00,17.89,16.55,15.23,13.93,12.65,11.18,10.05,9.00,8.06,7.28,6.71,6.40,7.07,6.40,6.71,6.32,7.28,8.06,8.06,9.00,10.00,10.00,10.05,11.05,11.05,3.00,35.85,33.29,32.45,33.84,34.21,33.97,34.66,34.66,33.97,33.97,33.97,32.56,31.89,31.14,29.73,27.59,27.59,26.91,27.02,26.40,25.81,25.24,23.85,24.70,23.71,22.36
1779652528.3046107,-55,3.00,13.60,12.65,10.77,9.85,8.60,7.81,7.07,6.40,5.39,5.10,5.00,5.39,5.83,6.40,7.21,7.81,8.49,9.22,10.63,10.63,10.63,11.31,12.04,12.04,12.73,4.24,29.43,28.16,29.07,29.02,30.00,30.02,30.15,30.27,30.27,29.27,28.28,27.29,26.31,26.17,25.18,24.19,23.09,23.02,22.00,21.00,21.02,20.10,20.10,19.24,18.25,17.26
1779652528.334236,-59,3.00,9.00,8.06,6.08,5.39,3.61,2.83,3.16,3.16,4.47,5.00,6.40,7.21,8.06,8.94,9.85,12.08,12.08,13.42,14.32,14.76,15.65,16.12,16.64,17.20,17.20,4.47,29.83,29.83,29.12,29.41,29.73,30.08,29.55,29.97,29.97,29.07,28.18,27.29,25.94,24.60,24.17,22.85,21.54,20.25,19.65,18.68,18.44,17.26,17.26,16.12,15.03,14.04
1779652528.3656595,-60,3.00,7.21,7.07,6.71,7.28,7.00,8.06,9.49,10.77,12.53,13.04,14.21,15.62,17.69,19.10,20.52,21.93,22.67,24.08,24.84,25.61,25.81,26.63,26.08,27.29,27.73,6.71,29.55,29.07,29.53,28.65,29.15,28.84,29.41,28.60,27.80,27.20,26.40,25.00,23.60,22.47,21.10,20.59,19.24,18.79,17.09,16.76,15.52,14.32,13.15,12.04,11.00,10.05
1779652528.3954566,-57,3.00,14.04,13.34,13.60,13.00,13.42,13.60,14.21,14.87,16.40,16.64,17.49,18.36,20.12,21.02,23.26,23.71,25.06,26.42,26.93,26.63,27.20,27.02,27.66,27.59,27.59,6.40,26.83,26.42,26.08,26.63,27.02,27.66,27.59,27.59,26.87,26.17,26.17,25.46,24.04,23.35,21.93,21.26,20.62,20.00,19.42,18.87,17.49,17.89,17.46,17.09,16.49,15.30
1779652528.427644,-54,3.00,14.42,13.89,13.00,12.65,13.15,13.04,13.00,13.15,14.56,14.87,16.16,17.46,17.89,19.24,20.59,21.47,22.36,22.36,23.26,23.77,23.41,24.04,24.04,24.74,24.52,6.08,27.46,27.78,26.83,27.31,28.23,28.79,29.41,29.12,27.89,27.66,27.66,26.68,25.71,24.74,23.77,22.80,21.84,21.19,21.54,20.62,18.79,18.36,18.36,18.03,17.03,16.28
1779652528.4616916,-55,65.07,12.04,11.18,11.70,11.18,11.40,12.04,12.04,12.21,13.89,14.32,15.81,16.76,17.72,19.65,20.40,21.38,21.38,21.59,22.80,24.04,24.04,24.35,24.70,25.08,25.08,6.32,25.24,24.84,26.91,28.43,26.63,26.93,26.93,26.42,27.29,26.83,25.94,24.19,23.32,21.63,21.63,20.81,19.21,18.44,18.38,17.69,16.40,15.81,15.26,15.65,14.87,13.60
1779652528.470447,-55,65.07,12.81,12.53,12.08,12.37,12.17,12.04,12.00,14.04,14.32,16.76,18.38,17.00,16.64,18.03,18.87,21.10,22.83,22.83,21.95,21.54,20.88,22.36,22.09,19.24,19.10,6.00,23.41,23.77,26.00,26.93,27.29,28.28,28.28,27.07,27.07,27.07,26.08,26.08,25.08,24.08,23.19,22.20,21.21,20.40,19.65,18.97,18.03,17.46,17.00,16.12,15.81,15.00
1779652528.4745996,-56,3.00,12.65,12.08,12.21,11.40,12.04,12.81,13.04,13.42,14.87,16.28,17.12,18.11,19.03,21.02,22.02,23.09,24.08,24.19,25.32,26.48,26.68,27.66,26.93,27.20,26.57,7.28,28.79,28.23,29.07,29.53,29.15,28.84,29.21,29.07,29.07,29.07,27.66,26.25,25.61,24.21,22.80,22.20,20.25,20.59,19.24,18.79,17.89,18.03,16.76,16.28,15.03,14.04
1779652528.4864717,-57,3.00,12.17,11.05,11.05,11.18,10.44,10.77,11.66,12.04,12.73,13.45,14.42,15.26,16.12,17.46,18.79,19.70,20.62,21.93,21.93,22.36,22.83,23.32,23.85,23.60,24.21,6.40,26.87,26.40,26.93,26.93,25.94,25.50,27.31,27.31,25.50,25.50,25.08,23.77,22.85,21.93,21.02,20.59,18.87,18.60,17.80,18.44,17.69,17.03,16.40,15.81,15.26,13.89
1779652528.525753,-56,3.00,10.82,10.00,8.49,7.07,5.83,4.12,4.00,4.47,4.24,5.83,6.71,8.25,9.22,10.20,11.18,13.15,14.14,15.13,16.28,17.46,17.46,18.68,18.97,18.97,20.25,5.10,26.93,26.93,27.51,27.20,27.89,27.66,28.44,28.28,28.28,28.16,27.17,27.07,26.17,25.18,24.33,23.35,22.56,21.59,20.88,19.92,18.97,19.31,18.38,17.46,16.55,15.65
1779652528.5456824,-55,3.00,8.54,6.71,5.83,4.24,3.61,3.00,2.83,4.47,5.39,7.07,8.06,9.00,11.00,13.04,14.04,15.03,17.03,18.03,19.03,20.02,20.00,21.02,22.09,22.09,23.19,6.08,29.27,29.43,28.64,28.86,30.08,30.08,30.36,30.36,29.41,28.46,28.46,27.51,26.25,25.00,23.77,23.54,22.36,21.21,20.10,20.02,19.00,18.03,17.03,16.12,15.13,14.14
1779652528.5747583,-56,3.00,5.00,4.47,5.10,6.00,7.07,8.54,9.85,10.82,12.21,13.60,14.21,16.28,17.69,19.80,21.21,21.21,22.63,24.08,24.84,25.61,25.61,25.24,25.24,25.55,26.42,6.71,24.08,23.35,24.04,23.35,24.08,24.08,24.21,24.21,22.80,22.80,22.02,21.26,19.85,19.10,17.69,16.97,16.28,15.62,14.42,13.04,12.53,11.18,10.44,9.22,8.06,8.06
1779652528.604154,-56,3.00,14.87,14.32,14.76,13.89,15.00,14.87,15.56,15.62,16.40,16.64,17.49,18.36,19.24,20.59,21.95,22.83,24.19,24.70,24.41,25.00,24.21,24.08,24.76,24.76,25.50,6.40,22.36,22.56,21.84,21.19,21.19,21.93,22.36,22.36,22.36,21.47,21.47,20.59,20.12,19.24,17.89,17.46,17.46,17.09,16.49,16.28,15.30,15.13,15.03,15.00,15.13,15.30
1779652528.6369133,-53,3.00,19.10,18.44,17.80,17.20,16.64,16.64,16.12,16.16,15.81,16.49,16.49,16.28,17.26,17.12,18.11,18.11,18.11,19.24,19.24,19.42,19.42,18.68,18.97,18.97,19.31,5.10,21.63,22.20,23.60,24.08,24.04,24.08,24.84,23.43,23.43,24.41,24.41,24.41,23.02,23.02,22.47,21.63,21.40,21.40,21.40,21.40,21.26,21.26,21.93,21.93,21.21,20.52
1779652528.6650007,-55,3.00,19.85,19.10,16.97,16.28,15.62,14.42,13.89,13.00,12.37,12.17,12.04,13.00,13.04,13.15,14.32,14.56,14.56,15.81,16.76,16.76,16.49,17.46,17.46,18.44,19.24,4.00,28.32,29.00,29.07,29.21,29.41,31.06,31.38,30.89,31.30,31.30,30.87,29.97,29.55,28.64,28.64,27.31,26.40,25.94,25.94,25.06,25.55,24.70,24.41,24.41,23.60,22.80
1779652528.697449,-54,3.00,18.68,16.76,14.87,13.93,12.53,10.82,9.90,9.22,8.94,9.49,9.22,10.00,10.05,10.44,11.70,13.00,14.32,14.76,15.65,16.55,16.55,17.09,18.03,18.97,18.97,4.12,32.39,32.25,33.14,33.06,34.00,35.01,35.06,35.13,34.23,34.37,34.37,33.38,32.39,31.26,30.27,29.15,28.16,28.07,27.02,27.00,26.02,25.08,25.08,25.18,23.19,21.21
1779652528.7241998,-55,3.00,14.14,12.37,11.70,11.18,10.82,9.90,8.60,9.85,10.20,11.05,12.00,12.04,13.15,15.30,16.49,17.72,17.72,18.44,19.42,20.40,21.38,22.20,22.09,22.02,23.02,6.00,29.07,29.15,29.43,30.59,29.61,30.08,31.32,30.68,31.02,30.46,29.55,28.23,27.31,26.93,25.63,25.30,24.04,23.77,22.80,22.56,21.38,21.21,20.22,19.10,17.03,16.03
1779652528.7564545,-53,3.00,18.38,18.03,17.72,16.49,16.28,17.03,17.00,17.03,17.26,18.44,18.68,19.92,21.19,22.14,22.47,23.41,23.09,24.04,25.00,25.00,24.74,25.50,26.31,25.08,25.00,7.00,25.61,26.25,26.17,26.17,26.91,27.02,27.20,27.20,26.63,26.08,26.08,26.08,25.24,24.41,23.02,23.02,22.20,22.02,21.26,21.21,21.21,21.26,20.62,20.00,20.25,19.72
1779652528.7866304,-51,3.00,22.36,22.20,21.21,21.02,20.00,20.02,20.10,19.24,19.42,20.62,20.88,21.19,21.54,22.47,23.77,23.77,24.70,24.70,25.30,25.30,24.74,24.52,25.18,25.08,25.02,6.00,25.96,25.96,26.57,26.93,27.73,28.18,28.65,27.78,28.30,28.02,28.60,27.80,27.20,25.81,25.81,25.24,25.24,24.70,25.06,24.60,24.17,23.77,23.77,24.70,23.09,22.80
1779652528.8186784,-50,3.00,21.38,21.38,20.22,19.10,18.11,18.03,17.03,17.12,17.26,17.46,16.49,16.76,16.76,17.09,17.46,17.46,17.46,17.46,17.46,17.46,17.09,16.16,15.81,15.81,16.76,4.12,26.02,26.08,26.31,27.66,28.16,28.46,28.79,29.15,28.64,29.07,29.07,28.18,27.29,27.29,26.42,25.94,25.94,25.50,25.08,24.70,24.70,24.35,25.30,25.00,24.04,23.77
1779652528.8472223,-49,3.00,20.25,19.31,18.38,16.55,16.12,15.26,15.00,14.21,13.45,13.45,12.81,12.81,13.04,13.04,12.53,12.53,13.00,13.00,12.08,12.08,12.08,11.18,11.18,11.18,11.66,2.24,25.06,25.50,25.08,25.63,26.25,26.93,27.66,28.44,28.28,28.28,28.16,28.07,27.07,26.17,26.08,25.08,25.18,24.19,24.33,23.54,23.54,23.77,22.80,23.09,23.09,22.47
1779652528.8738146,-50,3.00,22.47,21.63,20.81,20.00,18.44,16.97,16.28,15.62,15.26,14.76,13.93,13.60,14.56,15.30,15.13,15.13,15.03,15.03,16.03,15.03,15.03,15.03,15.03,15.03,16.12,4.00,31.24,31.40,32.45,32.76,34.00,34.01,35.11,34.79,34.48,34.21,34.21,33.96,32.98,32.02,31.05,31.05,30.08,29.41,28.46,28.46,27.86,27.86,27.31,27.73,26.83,25.94
1779652528.9060483,-51,3.00,19.72,19.24,17.89,17.46,16.16,15.52,15.30,15.13,15.00,15.13,15.13,16.28,16.49,16.76,18.03,18.03,18.03,18.97,18.97,18.97,18.68,18.68,18.68,19.42,19.42,5.10,27.29,28.30,28.02,28.43,29.07,30.41,30.41,30.48,29.83,29.83,29.21,29.21,29.21,27.80,26.40,26.40,25.61,24.84,24.76,24.76,24.04,23.35,24.08,23.43,23.60,22.20
1779652528.9374363,-51,3.00,21.95,21.63,20.81,19.85,19.10,19.10,18.60,18.87,18.36,18.79,19.31,20.25,20.88,21.84,22.56,23.77,23.77,24.74,25.00,25.30,24.70,25.08,24.60,25.06,25.55,6.40,31.30,31.78,31.95,32.57,33.24,32.98,33.54,33.38,33.24,33.14,33.06,32.06,31.06,30.07,29.07,28.07,28.16,27.29,26.48,26.68,25.71,25.96,25.30,25.30,24.70,24.17
1779652528.9656334,-51,3.00,18.11,18.03,18.03,17.00,16.03,16.12,16.28,15.81,17.09,17.00,17.49,18.03,18.03,18.60,20.00,20.81,19.42,19.21,19.21,19.42,20.59,21.47,20.62,18.97,18.68,5.39,23.54,23.77,23.41,23.77,24.17,24.60,25.06,25.55,25.24,25.24,24.41,24.41,23.60,23.02,21.63,21.63,21.95,21.47,21.47,21.02,20.62,20.25,20.25,19.92,19.65,19.65
1779652528.9963646,-50,3.00,25.06,23.71,22.36,21.93,21.54,20.25,19.65,19.42,18.25,18.03,19.03,19.10,19.10,18.25,19.24,19.42,19.42,19.24,19.24,19.24,19.24,19.24,19.24,19.10,19.03,5.00,30.46,31.76,32.76,33.29,34.41,34.21,34.71,35.36,34.66,34.66,33.94,33.24,33.24,33.24,31.83,31.14,30.41,30.41,29.73,29.73,29.07,28.43,28.60,28.84,28.30,27.78
1779652529.03206,-50,3.00,17.46,17.26,16.28,15.13,14.04,14.00,14.04,13.15,13.34,12.65,13.00,13.42,12.53,13.04,14.42,14.42,14.42,14.42,14.42,14.42,15.26,15.26,15.26,14.76,15.65,4.12,24.52,24.74,25.30,25.63,26.00,26.40,26.42,26.42,26.08,26.63,25.81,25.81,24.41,24.41,23.02,23.02,22.47,22.47,21.95,21.47,21.02,21.02,20.62,20.62,20.25,18.97
1779652529.040523,-50,3.00,18.38,17.69,16.28,15.62,14.42,13.89,13.42,13.00,13.60,13.34,13.15,13.04,14.04,14.00,14.00,14.04,15.03,15.03,15.03,15.00,15.00,15.00,16.00,16.03,16.12,4.12,24.08,24.04,24.76,24.84,26.40,26.08,26.42,26.42,25.94,26.40,26.00,25.08,25.08,24.17,23.26,23.26,22.36,22.36,21.95,21.10,21.63,20.81,20.81,20.00,19.85,19.85
1779652529.0554645,-51,3.00,17.26,17.12,16.12,15.03,14.00,14.04,13.15,12.37,12.65,12.53,13.04,13.04,12.81,13.45,14.14,14.14,14.87,15.56,15.56,15.56,16.28,16.28,16.28,16.40,16.40,4.24,25.18,25.50,25.71,25.96,26.57,26.93,27.73,27.29,27.78,26.93,26.93,26.08,26.08,24.70,23.85,23.32,23.32,22.83,22.36,21.93,21.93,21.54,21.54,21.19,20.88,19.65
1779652529.0851147,-50,3.00,20.52,19.80,19.10,17.03,17.20,16.12,15.65,14.87,14.56,14.14,15.03,15.00,16.03,16.12,17.26,17.26,18.44,18.44,18.44,19.42,19.24,19.24,20.10,20.10,20.02,5.00,31.89,32.02,32.45,32.76,33.12,33.54,34.01,33.62,34.18,33.84,32.57,32.57,31.32,30.36,29.41,28.79,27.86,27.31,27.31,26.83,25.94,25.55,25.55,25.24,24.41,23.60
1779652529.115675,-52,3.00,15.23,14.87,13.60,13.34,12.17,11.05,11.00,10.20,10.44,9.85,10.30,10.82,10.63,12.73,13.45,13.45,14.21,15.62,15.62,15.62,16.28,15.56,16.97,17.03,17.03,3.61,28.64,28.18,28.65,29.15,28.84,30.00,29.83,29.73,29.70,29.70,29.00,27.59,27.59,26.17,24.76,24.76,24.04,23.35,22.67,22.02,22.02,21.40,20.81,20.25,19.72,18.36
1779652529.1493332,-53,3.00,15.30,15.13,15.03,14.04,14.14,13.60,13.93,14.32,14.42,15.00,15.56,16.28,17.03,18.44,19.21,20.62,20.62,21.26,22.67,23.35,22.67,22.63,23.35,23.43,23.60,6.40,28.64,29.15,29.68,29.41,30.00,29.83,30.41,31.11,31.11,29.70,29.00,28.32,27.59,26.17,25.46,24.04,23.35,22.67,22.80,22.20,21.63,21.10,20.59,20.12,19.70,18.38
1779652529.1772122,-55,3.00,11.18,11.40,12.04,12.04,13.04,13.42,14.87,15.52,17.26,18.25,20.10,21.02,22.02,24.02,26.02,27.02,28.07,29.15,30.15,30.27,30.59,30.81,31.32,31.95,32.31,7.62,26.40,26.25,25.50,25.46,25.46,26.17,26.25,25.61,24.84,24.21,24.21,23.43,21.26,20.52,19.80,19.10,17.80,17.20,16.64,16.12,14.32,13.93,13.60,13.15,12.04,12.04
